C3431,test_category_labeling_highlight,88,3628,0,Other,"{""Other Type"": {""endIndexInSegment"": 288, ""startIndexInSegment"": 55, ""selectedText"": ""This Privacy Policy is applicable to The Hill's Web site, thehill.com (the \""Site\""), and all Hill web sites. This Privacy Policy explains how we collect information from you and other users of the Site and how we use such information."", ""value"": ""Introductory/Generic""}}",Not specified,http://thehill.com/privacy-policy
1675,test_category_labeling_highlight,84,3628,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 128, ""startIndexInSegment"": 121, ""selectedText"": ""collect"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 221, ""selectedText"": ""Site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 375, ""startIndexInSegment"": 367, ""selectedText"": ""Protocol"", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 164, ""startIndexInSegment"": 137, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 117, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://thehill.com/privacy-policy
1676,test_category_labeling_highlight,84,3628,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 128, ""startIndexInSegment"": 121, ""selectedText"": ""collect"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 221, ""selectedText"": ""Site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 420, ""startIndexInSegment"": 392, ""selectedText"": ""browser types, domain names,"", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 164, ""startIndexInSegment"": 137, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 117, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://thehill.com/privacy-policy
1677,test_category_labeling_highlight,84,3628,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 128, ""startIndexInSegment"": 121, ""selectedText"": ""collect"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 221, ""selectedText"": ""Site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 482, ""startIndexInSegment"": 425, ""selectedText"": ""anonymous statistical data regarding your use of the Site"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 164, ""startIndexInSegment"": 137, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 117, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://thehill.com/privacy-policy
1681,test_category_labeling_highlight,84,3628,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 566, ""startIndexInSegment"": 559, ""selectedText"": ""but not"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 221, ""selectedText"": ""Site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 576, ""startIndexInSegment"": 571, ""selectedText"": ""names"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 566, ""startIndexInSegment"": 563, ""selectedText"": ""not"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://thehill.com/privacy-policy
1682,test_category_labeling_highlight,84,3628,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 566, ""startIndexInSegment"": 559, ""selectedText"": ""but not"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 221, ""selectedText"": ""Site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 587, ""startIndexInSegment"": 578, ""selectedText"": ""addresses"", ""value"": ""Location""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 566, ""startIndexInSegment"": 563, ""selectedText"": ""not"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://thehill.com/privacy-policy
1683,test_category_labeling_highlight,84,3628,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 566, ""startIndexInSegment"": 559, ""selectedText"": ""but not"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 221, ""selectedText"": ""Site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 608, ""startIndexInSegment"": 589, ""selectedText"": ""r other information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 566, ""startIndexInSegment"": 563, ""selectedText"": ""not"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://thehill.com/privacy-policy
2065,test_category_labeling_highlight,82,3628,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 114, ""selectedText"": ""We may collect and use non-personally identifiable information and data from you when you are visiting the Site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 390, ""startIndexInSegment"": 367, ""selectedText"": ""Protocol (IP) addresses"", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 91, ""startIndexInSegment"": 64, ""selectedText"": ""Non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 114, ""selectedText"": ""We may collect and use"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://thehill.com/privacy-policy
2066,test_category_labeling_highlight,82,3628,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 114, ""selectedText"": ""We may collect and use non-personally identifiable information and data from you when you are visiting the Site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 406, ""startIndexInSegment"": 392, ""selectedText"": ""browser types,"", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 91, ""startIndexInSegment"": 64, ""selectedText"": ""Non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 114, ""selectedText"": ""We may collect and use"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://thehill.com/privacy-policy
2067,test_category_labeling_highlight,82,3628,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 114, ""selectedText"": ""We may collect and use non-personally identifiable information and data from you when you are visiting the Site"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 483, ""startIndexInSegment"": 407, ""selectedText"": ""domain names, and anonymous statistical data regarding your use of the Site."", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 91, ""startIndexInSegment"": 64, ""selectedText"": ""Non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 114, ""selectedText"": ""We may collect and use"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://thehill.com/privacy-policy
