C2182,test_category_labeling_highlight_fordham_ddddd,118,3839,0,Other,"{""Other Type"": {""selectedText"": ""SPORTS REFERENCE LLC - Privacy Statement"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 40, ""value"": ""Introductory/Generic""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
C2183,test_category_labeling_highlight_upitt,95,3839,1,Other,"{""Other Type"": {""selectedText"": ""A combination of sites providing top-notch statistics and resources for sports fans everywhere."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 95, ""value"": ""Introductory/Generic""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
C2184,test_category_labeling_highlight_fordham_ddddd,118,3839,2,Other,"{""Other Type"": {""selectedText"": ""This Privacy Statement sets forth the information-gathering, use, and dissemination practices of Sports Reference LLC, its subsidiaries, and affiliates (collectively referred to as \""SRL\"") in connection with the World Wide Web sites located at www.sports-reference.com, www.baseball-reference.com, www.pro-football-reference.com, www.basketball-reference.com, hockey-reference.com, www.baseballbooks.net, and all other Web sites owned or operated by SRL (the \""Site\""). This Privacy Statement addresses SRL's practices regarding information collected only directly through or from the Site - it does not address or govern any information gathering, use, or dissemination practices related to information collected other than directly through or from the Site, including, without limitation, from or via telephone, facsimile, postal mail, personal delivery, or other or additional offline means or media."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 900, ""value"": ""Introductory/Generic""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
18727,test_category_labeling_highlight_upitt,103,3839,2,First Party Collection/Use,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""selectedText"": ""This Privacy Statement addresses SRL's practices regarding information collected only directly through or from the Site"", ""startIndexInSegment"": 467, ""endIndexInSegment"": 586, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""information"", ""startIndexInSegment"": 526, ""endIndexInSegment"": 537, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""selectedText"": ""This Privacy Statement addresses SRL's practices regarding information collected only directly through or from the Site - it does not address or govern any information gathering, use, or dissemination practices related to information collected other than directly through or from the Site, including, without limitation, from or via telephone, facsimile, postal mail, personal delivery, or other or additional offline means or media. SRL can be contacted by mail, phone, facsimile, or by e-mail at SRL, as provided in Paragraph 3 of this Privacy Statement."", ""startIndexInSegment"": 467, ""endIndexInSegment"": 1023, ""value"": ""Other""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
21824,test_category_labeling_highlight_fordham_ddddd,118,3839,2,Other,"{""Other Type"": {""selectedText"": ""SRL can be contacted by mail, phone, facsimile, or by e-mail at SRL, as provided in Paragraph 3 of this Privacy Statement."", ""startIndexInSegment"": 901, ""endIndexInSegment"": 1023, ""value"": ""Privacy contact information""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
C2185,test_category_labeling_highlight_upitt,95,3839,3,First Party Collection/Use,"{""Collection Mode"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""SRL may collect or track"", ""startIndexInSegment"": 67, ""endIndexInSegment"": 91, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""e-mail addresses"", ""startIndexInSegment"": 126, ""endIndexInSegment"": 142, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""Collection of Personal Information from Site Visitors"", ""startIndexInSegment"": 3, ""endIndexInSegment"": 56, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
C2186,test_category_labeling_highlight_fordham_ddddd,118,3839,3,First Party Collection/Use,"{""Collection Mode"": {""selectedText"": ""knowingly provided by the visitor"", ""startIndexInSegment"": 365, ""endIndexInSegment"": 398, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""SRL may collect or track"", ""startIndexInSegment"": 67, ""endIndexInSegment"": 91, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""surveys"", ""startIndexInSegment"": 436, ""endIndexInSegment"": 443, ""value"": ""Survey data""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""visitor"", ""startIndexInSegment"": 391, ""endIndexInSegment"": 398, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
C2187,test_category_labeling_highlight_upitt,103,3839,3,First Party Collection/Use,"{""Collection Mode"": {""selectedText"": ""information knowingly provided by the visitor"", ""startIndexInSegment"": 353, ""endIndexInSegment"": 398, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""selectedText"": ""SRL may collect or track"", ""startIndexInSegment"": 67, ""endIndexInSegment"": 91, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""online forms, registration forms, surveys, e-mail, contest entries, and other online avenues (including, without limitation, demographic and personal profile data),"", ""startIndexInSegment"": 402, ""endIndexInSegment"": 566, ""value"": ""User profile""}, ""Choice Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
C2188,test_category_labeling_highlight_upitt,103,3839,3,First Party Collection/Use,"{""Collection Mode"": {""selectedText"": ""information knowingly provided by the visitor"", ""startIndexInSegment"": 353, ""endIndexInSegment"": 398, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""selectedText"": ""SRL may collect or track"", ""startIndexInSegment"": 67, ""endIndexInSegment"": 91, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""online forms, registration forms, surveys, e-mail, contest entries, and other online avenues (including, without limitation, demographic and personal profile data),"", ""startIndexInSegment"": 402, ""endIndexInSegment"": 566, ""value"": ""User profile""}, ""Choice Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""selectedText"": ""and (4) aggregate and user-specific information regarding which pages Site visitors access."", ""startIndexInSegment"": 567, ""endIndexInSegment"": 663, ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
C2189,test_category_labeling_highlight_upitt,95,3839,3,First Party Collection/Use,"{""Collection Mode"": {""selectedText"": ""information knowingly provided by the visitor"", ""startIndexInSegment"": 353, ""endIndexInSegment"": 398, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""SRL may collect or track"", ""startIndexInSegment"": 67, ""endIndexInSegment"": 91, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""which pages Site visitors access"", ""startIndexInSegment"": 625, ""endIndexInSegment"": 657, ""value"": ""User online activities""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""aggregate"", ""startIndexInSegment"": 575, ""endIndexInSegment"": 584, ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""selectedText"": ""Collection of Personal Information from Site Visitors"", ""startIndexInSegment"": 3, ""endIndexInSegment"": 56, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",1/27/15,http://www.sports-reference.com/privacy.shtml
