C3720,test_category_labeling_highlight_fordham_aaaa,121,3830,0,Other,"{""Other Type"": {""endIndexInSegment"": 107, ""startIndexInSegment"": 9, ""selectedText"": ""PRIVACY POLICY Copyright 2008 Abita and ABITA.COM, LLC TM. All Right Reserved."", ""value"": ""Introductory/Generic""}}",7/1/09,https://abita.com/sign_up/privacy_policy
C3721,test_category_labeling_highlight_fordham_aaaa,121,3830,1,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 177, ""startIndexInSegment"": 47, ""selectedText"": ""By accessing this website, you are consenting to the information collection and use practices described in this privacy statement."", ""value"": ""Dont use service/feature""}, ""Choice Scope"": {""endIndexInSegment"": 130, ""startIndexInSegment"": 113, ""selectedText"": ""ollection and use"", ""value"": ""Unspecified""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 111, ""startIndexInSegment"": 100, ""selectedText"": ""information"", ""value"": ""Unspecified""}}",7/1/09,https://abita.com/sign_up/privacy_policy
13373,test_category_labeling_highlight_fordham_aaaa,121,3830,1,Other,"{""Other Type"": {""endIndexInSegment"": 46, ""startIndexInSegment"": 0, ""selectedText"": ""Abita is committed to protecting your privacy."", ""value"": ""Introductory/Generic""}}",7/1/09,https://abita.com/sign_up/privacy_policy
13654,test_category_labeling_highlight_fordham_bbbb,116,3830,1,Data Security,"{""Security Measure"": {""endIndexInSegment"": 46, ""startIndexInSegment"": 0, ""selectedText"": ""Abita is committed to protecting your privacy."", ""value"": ""Generic""}}",7/1/09,https://abita.com/sign_up/privacy_policy
13656,test_category_labeling_highlight_fordham_bbbb,116,3830,1,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 177, ""startIndexInSegment"": 47, ""selectedText"": ""By accessing this website, you are consenting to the information collection and use practices described in this privacy statement."", ""value"": ""Dont use service/feature""}, ""Choice Scope"": {""endIndexInSegment"": 130, ""startIndexInSegment"": 127, ""selectedText"": ""use"", ""value"": ""First party use""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 177, ""startIndexInSegment"": 47, ""selectedText"": ""By accessing this website, you are consenting to the information collection and use practices described in this privacy statement."", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 111, ""startIndexInSegment"": 96, ""selectedText"": ""the information"", ""value"": ""Unspecified""}}",7/1/09,https://abita.com/sign_up/privacy_policy
12433,test_category_labeling_highlight_fordham_dddd,118,3830,1,Other,"{""Other Type"": {""endIndexInSegment"": 177, ""startIndexInSegment"": 0, ""selectedText"": ""Abita is committed to protecting your privacy. By accessing this website, you are consenting to the information collection and use practices described in this privacy statement."", ""value"": ""Introductory/Generic""}}",7/1/09,https://abita.com/sign_up/privacy_policy
C3722,test_category_labeling_highlight_fordham_bbbb,116,3830,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 531, ""startIndexInSegment"": 521, ""selectedText"": ""we collect"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 707, ""startIndexInSegment"": 639, ""selectedText"": ""information about your job function, information about your company,"", ""value"": ""Other""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 790, ""startIndexInSegment"": 496, ""selectedText"": ""The personal information we collect may include your name, title, company or organization name, work e-mail, work phone, work or home address, information about your job function, information about your company, information about circumstances related to your purchase, and payment information."", ""value"": ""Unspecified""}}",7/1/09,https://abita.com/sign_up/privacy_policy
C3723,test_category_labeling_highlight_fordham_bbbb,116,3830,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 192, ""startIndexInSegment"": 168, ""selectedText"": ""allows us to contact you"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 495, ""startIndexInSegment"": 330, ""selectedText"": ""entering a contest, ordering e-mail newsletters, joining a limited-access premium site or service, or when purchasing, downloading and/or registering Abita products."", ""value"": ""Additional service/feature""}}",7/1/09,https://abita.com/sign_up/privacy_policy
C3724,test_category_labeling_highlight_fordham_dddd,118,3830,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": 110, ""startIndexInSegment"": 78, ""selectedText"": ""ask you when we need information"", ""value"": ""Collection""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 764, ""startIndexInSegment"": 708, ""selectedText"": ""information about circumstances related to your purchase"", ""value"": ""Other""}, ""Choice Type"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": 141, ""startIndexInSegment"": 116, ""selectedText"": ""personally identifies you"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 110, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you when we need information"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",7/1/09,https://abita.com/sign_up/privacy_policy
C3725,test_category_labeling_highlight_fordham_bbbb,116,3830,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 164, ""startIndexInSegment"": 99, ""selectedText"": ""information that personally identifies you (personal information)"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 329, ""startIndexInSegment"": 193, ""selectedText"": ""to provide a service or carry out a transaction that you have requested such as receiving information about Abita products and services,"", ""value"": ""Basic service/feature""}}",7/1/09,https://abita.com/sign_up/privacy_policy
C3726,test_category_labeling_highlight_fordham_dddd,118,3830,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": 110, ""startIndexInSegment"": 78, ""selectedText"": ""ask you when we need information"", ""value"": ""Collection""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 638, ""startIndexInSegment"": 592, ""selectedText"": ""work e-mail, work phone, work or home address,"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": 141, ""startIndexInSegment"": 116, ""selectedText"": ""personally identifies you"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 110, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you when we need information"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",7/1/09,https://abita.com/sign_up/privacy_policy
C3727,test_category_labeling_highlight_fordham_bbbb,116,3830,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 164, ""startIndexInSegment"": 99, ""selectedText"": ""information that personally identifies you (personal information)"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 495, ""startIndexInSegment"": 330, ""selectedText"": ""entering a contest, ordering e-mail newsletters, joining a limited-access premium site or service, or when purchasing, downloading and/or registering Abita products."", ""value"": ""Additional service/feature""}}",7/1/09,https://abita.com/sign_up/privacy_policy
13375,test_category_labeling_highlight_fordham_aaaa,121,3830,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 531, ""startIndexInSegment"": 500, ""selectedText"": ""personal information we collect"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 543, ""startIndexInSegment"": 532, ""selectedText"": ""may include"", ""value"": ""Other""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 494, ""startIndexInSegment"": 168, ""selectedText"": ""allows us to contact you to provide a service or carry out a transaction that you have requested such as receiving information about Abita products and services, entering a contest, ordering e-mail newsletters, joining a limited-access premium site or service, or when purchasing, downloading and/or registering Abita products"", ""value"": ""Basic service/feature""}}",7/1/09,https://abita.com/sign_up/privacy_policy
13659,test_category_labeling_highlight_fordham_bbbb,116,3830,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 70, ""selectedText"": ""We will ask you"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 192, ""startIndexInSegment"": 165, ""selectedText"": ""or allows us to contact you"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 329, ""startIndexInSegment"": 193, ""selectedText"": ""to provide a service or carry out a transaction that you have requested such as receiving information about Abita products and services,"", ""value"": ""Basic service/feature""}}",7/1/09,https://abita.com/sign_up/privacy_policy
