C4610,test_category_labeling_highlight,88,3719,0,Other,"{""Other Type"": {""endIndexInSegment"": 127, ""startIndexInSegment"": 25, ""selectedText"": ""Geekdo takes your privacy seriously. Please read the following to learn more about our privacy policy."", ""value"": ""Introductory/Generic""}}",Not specified,https://boardgamegeek.com/privacy
C4611,test_category_labeling_highlight,88,3719,1,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 145, ""startIndexInSegment"": 0, ""selectedText"": ""Geekdo does not rent, sell, or share personal information about you with other people or companies , except when we have your explicit permission"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 57, ""startIndexInSegment"": 37, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": 145, ""startIndexInSegment"": 101, ""selectedText"": ""except when we have your explicit permission"", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": 57, ""startIndexInSegment"": 37, ""selectedText"": ""personal information"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 15, ""startIndexInSegment"": 7, ""selectedText"": ""does not"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 16, ""selectedText"": ""rent, sell, or share"", ""value"": ""Receive/Shared with""}}",Not specified,https://boardgamegeek.com/privacy
C4612,test_category_labeling_highlight,82,3719,1,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 90, ""selectedText"": ""ompanies"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 57, ""startIndexInSegment"": 37, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": 145, ""startIndexInSegment"": 113, ""selectedText"": ""we have your explicit permission"", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 15, ""startIndexInSegment"": 7, ""selectedText"": ""does not"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 31, ""selectedText"": ""share"", ""value"": ""Receive/Shared with""}}",Not specified,https://boardgamegeek.com/privacy
C4613,test_category_labeling_highlight,82,3719,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 15, ""startIndexInSegment"": 0, ""selectedText"": ""Geekdo collects"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 35, ""startIndexInSegment"": 16, ""selectedText"": ""personal informatio"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 37, ""selectedText"": ""when you register with Geekdo, when you use Geekdo products or services, when you visit Geekdo page"", ""value"": ""Basic service/feature""}}",Not specified,https://boardgamegeek.com/privacy
C4614,test_category_labeling_highlight,88,3719,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 66, ""startIndexInSegment"": 0, ""selectedText"": ""Geekdo collects personal information when you register with Geekdo"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 15, ""startIndexInSegment"": 7, ""selectedText"": ""collects"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 16, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 16, ""selectedText"": ""personal information"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 214, ""startIndexInSegment"": 0, ""selectedText"": ""Geekdo collects personal information when you register with Geekdo, when you use Geekdo products or services, when you visit Geekdo pages or the pages of certain Geekdo partners, and when you enter Geekdo contests."", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 66, ""startIndexInSegment"": 37, ""selectedText"": ""when you register with Geekdo"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": 66, ""startIndexInSegment"": 37, ""selectedText"": ""when you register with Geekdo"", ""value"": ""Basic service/feature""}}",Not specified,https://boardgamegeek.com/privacy
4838,test_category_labeling_highlight,84,3719,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 338, ""startIndexInSegment"": 215, ""selectedText"": ""Geekdo may combine information about you that we have with information we obtain from business partners or other companies."", ""value"": ""Receive from other service/third-party (unnamed)""}, ""Personal Information Type"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 16, ""selectedText"": ""personal information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 15, ""startIndexInSegment"": 7, ""selectedText"": ""collects"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,https://boardgamegeek.com/privacy
5903,test_category_labeling_highlight,88,3719,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 0, ""selectedText"": ""Geekdo collects personal information"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 178, ""startIndexInSegment"": 110, ""selectedText"": ""when you visit Geekdo pages or the pages of certain Geekdo partners,"", ""value"": ""Track user on other websites""}, ""Personal Information Type"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 16, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 16, ""selectedText"": ""personal information"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 109, ""startIndexInSegment"": 68, ""selectedText"": ""when you use Geekdo products or services,"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,https://boardgamegeek.com/privacy
5904,test_category_labeling_highlight,88,3719,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 0, ""selectedText"": ""Geekdo collects personal information"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 178, ""startIndexInSegment"": 110, ""selectedText"": ""when you visit Geekdo pages or the pages of certain Geekdo partners,"", ""value"": ""Track user on other websites""}, ""Personal Information Type"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 16, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 36, ""startIndexInSegment"": 16, ""selectedText"": ""personal information"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 109, ""startIndexInSegment"": 68, ""selectedText"": ""when you use Geekdo products or services,"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 213, ""startIndexInSegment"": 183, ""selectedText"": ""when you enter Geekdo contests"", ""value"": ""Additional service/feature""}}",Not specified,https://boardgamegeek.com/privacy
6382,test_category_labeling_highlight,82,3719,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 338, ""startIndexInSegment"": 222, ""selectedText"": ""may combine information about you that we have with information we obtain from business partners or other companies."", ""value"": ""Receive from other parts of company/affiliates""}, ""Personal Information Type"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 234, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,https://boardgamegeek.com/privacy
C4615,test_category_labeling_highlight,88,3719,3,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 40, ""startIndexInSegment"": 18, ""selectedText"": ""we ask for information"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 151, ""startIndexInSegment"": 0, ""selectedText"": ""When you register we ask for information such as your name, e-mail address, birth date, gender, zip code, occupation, industry, and personal interests."", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 151, ""startIndexInSegment"": 76, ""selectedText"": ""birth date, gender, zip code, occupation, industry, and personal interests."", ""value"": ""Demographic""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 151, ""startIndexInSegment"": 54, ""selectedText"": ""name, e-mail address, birth date, gender, zip code, occupation, industry, and personal interests."", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 151, ""startIndexInSegment"": 0, ""selectedText"": ""When you register we ask for information such as your name, e-mail address, birth date, gender, zip code, occupation, industry, and personal interests."", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 17, ""startIndexInSegment"": 0, ""selectedText"": ""When you register"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,https://boardgamegeek.com/privacy
