C2895,test_category_labeling_highlight_fordham_aaaa,121,3823,0,Other,"{""Other Type"": {""endIndexInSegment"": 465, ""startIndexInSegment"": 25, ""selectedText"": ""Liquor.com Holdings, Inc. (\""Liquor.com\"") takes very seriously the private nature of your personal information. It is the goal of Liquor.com to bring you information that is relevant and targeted to your individual needs and, at the same time, protect your privacy. This Privacy Policy describes how we treat the information we collect when you visit our Web site and/or register for our email publication. Please read this notice carefully."", ""value"": ""Introductory/Generic""}}",Not specified,http://liquor.com/privacy-policy/
C2896,test_category_labeling_highlight_fordham_aaaa,121,3823,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 383, ""startIndexInSegment"": 374, ""selectedText"": ""expressly"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 222, ""startIndexInSegment"": 208, ""selectedText"": ""we may request"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 297, ""startIndexInSegment"": 262, ""selectedText"": ""name, zip code and telephone number"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 206, ""startIndexInSegment"": 138, ""selectedText"": ""additional services as well as more interesting and relevant content"", ""value"": ""Additional service/feature""}}",Not specified,http://liquor.com/privacy-policy/
C2897,test_category_labeling_highlight_fordham_aaaa,121,3823,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 383, ""startIndexInSegment"": 374, ""selectedText"": ""expressly"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 222, ""startIndexInSegment"": 208, ""selectedText"": ""we may request"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 104, ""startIndexInSegment"": 90, ""selectedText"": ""e-mail address"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 75, ""startIndexInSegment"": 31, ""selectedText"": ""In order to distribute our email publication"", ""value"": ""Marketing""}}",Not specified,http://liquor.com/privacy-policy/
C2898,test_category_labeling_highlight_fordham_cccc,117,3823,1,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 466, ""startIndexInSegment"": 451, ""selectedText"": ""ANY THIRD PARTY"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 568, ""startIndexInSegment"": 489, ""selectedText"": ""EXCEPT TO A THIRD PARTY AS REQUIRED TO HELP US DISTRIBUTE OUR EMAIL PUBLICATION"", ""value"": ""Basic service/feature""}, ""Personal Information Type"": {""endIndexInSegment"": 104, ""startIndexInSegment"": 90, ""selectedText"": ""e-mail address"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": 487, ""startIndexInSegment"": 480, ""selectedText"": ""CONSENT"", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": 412, ""startIndexInSegment"": 404, ""selectedText"": ""WILL NOT"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action Third Party"": {""endIndexInSegment"": 421, ""startIndexInSegment"": 413, ""selectedText"": ""DISCLOSE"", ""value"": ""Receive/Shared with""}}",Not specified,http://liquor.com/privacy-policy/
10224,test_category_labeling_highlight_fordham_aaaa,121,3823,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 383, ""startIndexInSegment"": 374, ""selectedText"": ""expressly"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 222, ""startIndexInSegment"": 208, ""selectedText"": ""we may request"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 104, ""startIndexInSegment"": 90, ""selectedText"": ""e-mail address"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 206, ""startIndexInSegment"": 169, ""selectedText"": ""more interesting and relevant content"", ""value"": ""Personalization/Customization""}}",Not specified,http://liquor.com/privacy-policy/
11081,test_category_labeling_highlight_fordham_dddd,118,3823,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 215, ""selectedText"": ""request additional information"", ""value"": ""Collection""}, ""Action First-Party"": {""endIndexInSegment"": 222, ""startIndexInSegment"": 215, ""selectedText"": ""request"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 223, ""selectedText"": ""additional information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": 222, ""startIndexInSegment"": 215, ""selectedText"": ""request"", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 207, ""startIndexInSegment"": 106, ""selectedText"": ""So that we may provide you with additional services as well as more interesting and relevant content,"", ""value"": ""Additional service/feature""}}",Not specified,http://liquor.com/privacy-policy/
11091,test_category_labeling_highlight_fordham_dddd,118,3823,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 391, ""startIndexInSegment"": 367, ""selectedText"": ""do not expressly provide"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 319, ""selectedText"": ""collect"", ""value"": ""Collection""}, ""Action First-Party"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 299, ""selectedText"": ""Liquor.com does not collect"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 357, ""startIndexInSegment"": 337, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": 391, ""startIndexInSegment"": 374, ""selectedText"": ""expressly provide"", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 318, ""startIndexInSegment"": 310, ""selectedText"": ""does not"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": 366, ""startIndexInSegment"": 363, ""selectedText"": ""you"", ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 391, ""startIndexInSegment"": 384, ""selectedText"": ""provide"", ""value"": ""Unspecified""}}",Not specified,http://liquor.com/privacy-policy/
11099,test_category_labeling_highlight_fordham_dddd,118,3823,1,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 512, ""startIndexInSegment"": 499, ""selectedText"": ""A THIRD PARTY"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": 546, ""startIndexInSegment"": 413, ""selectedText"": ""DISCLOSE YOUR PERSONAL INFORMATION TO ANY THIRD PARTY WITHOUT YOUR CONSENT, EXCEPT TO A THIRD PARTY AS REQUIRED TO HELP US DISTRIBUTE"", ""value"": ""Both""}, ""Purpose"": {""endIndexInSegment"": 569, ""startIndexInSegment"": 525, ""selectedText"": ""TO HELP US DISTRIBUTE OUR EMAIL PUBLICATION."", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": 556, ""startIndexInSegment"": 551, ""selectedText"": ""EMAIL"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": 487, ""startIndexInSegment"": 467, ""selectedText"": ""WITHOUT YOUR CONSENT"", ""value"": ""Other""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 495, ""startIndexInSegment"": 489, ""selectedText"": ""EXCEPT"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 421, ""startIndexInSegment"": 413, ""selectedText"": ""DISCLOSE"", ""value"": ""Receive/Shared with""}}",Not specified,http://liquor.com/privacy-policy/
C2899,test_category_labeling_highlight_fordham_aaaa,121,3823,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 35, ""selectedText"": ""We may also request"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 226, ""startIndexInSegment"": 55, ""selectedText"": ""non-personally identifiable information, for example, annual income, buying preferences, and age. This information, also known as demographic and profile data, is optional"", ""value"": ""Demographic""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": 828, ""startIndexInSegment"": 807, ""selectedText"": ""aggregated, anonymous"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 430, ""startIndexInSegment"": 269, ""selectedText"": ""and/or personalize your experience at our site, in order to bring you more targeted and relevant content and to display such content according to your preference"", ""value"": ""Personalization/Customization""}}",Not specified,http://liquor.com/privacy-policy/
10225,test_category_labeling_highlight_fordham_aaaa,121,3823,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 35, ""selectedText"": ""We may also request"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 226, ""startIndexInSegment"": 55, ""selectedText"": ""non-personally identifiable information, for example, annual income, buying preferences, and age. This information, also known as demographic and profile data, is optional"", ""value"": ""Demographic""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": 828, ""startIndexInSegment"": 807, ""selectedText"": ""aggregated, anonymous"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 268, ""startIndexInSegment"": 228, ""selectedText"": ""We may use this data to improve our site"", ""value"": ""Analytics/Research""}}",Not specified,http://liquor.com/privacy-policy/
