5605,test_category_labeling_highlight,84,3729,0,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 72, ""selectedText"": ""third parties"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 68, ""startIndexInSegment"": 62, ""selectedText"": ""emails"", ""value"": ""Contact""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 46, ""startIndexInSegment"": 41, ""selectedText"": ""never"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 52, ""startIndexInSegment"": 47, ""selectedText"": ""rents"", ""value"": ""Receive/Shared with""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
5607,test_category_labeling_highlight,84,3729,0,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 85, ""startIndexInSegment"": 72, ""selectedText"": ""third parties"", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 226, ""startIndexInSegment"": 215, ""selectedText"": ""advertisers"", ""value"": ""Advertising""}, ""Personal Information Type"": {""endIndexInSegment"": 209, ""startIndexInSegment"": 202, ""selectedText"": ""details"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 46, ""startIndexInSegment"": 41, ""selectedText"": ""never"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 52, ""startIndexInSegment"": 47, ""selectedText"": ""rents"", ""value"": ""Receive/Shared with""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
6537,test_category_labeling_highlight,88,3729,0,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 227, ""startIndexInSegment"": 181, ""selectedText"": ""we DO NOT share user details with advertisers."", ""value"": ""Unnamed third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 227, ""startIndexInSegment"": 215, ""selectedText"": ""advertisers."", ""value"": ""Advertising""}, ""Personal Information Type"": {""endIndexInSegment"": 209, ""startIndexInSegment"": 197, ""selectedText"": ""user details"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 209, ""startIndexInSegment"": 197, ""selectedText"": ""user details"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 190, ""startIndexInSegment"": 181, ""selectedText"": ""we DO NOT"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 196, ""startIndexInSegment"": 191, ""selectedText"": ""share"", ""value"": ""Receive/Shared with""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
7285,test_category_labeling_highlight,82,3729,0,Third Party Sharing/Collection,"{""Third Party Entity"": {""endIndexInSegment"": 226, ""startIndexInSegment"": 215, ""selectedText"": ""advertisers"", ""value"": ""Named third party""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 226, ""startIndexInSegment"": 216, ""selectedText"": ""dvertisers"", ""value"": ""Advertising""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 190, ""startIndexInSegment"": 184, ""selectedText"": ""DO NOT"", ""value"": ""Does Not""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""endIndexInSegment"": 196, ""startIndexInSegment"": 191, ""selectedText"": ""share"", ""value"": ""Receive/Shared with""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
7286,test_category_labeling_highlight,82,3729,0,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 61, ""startIndexInSegment"": 57, ""selectedText"": ""ells"", ""value"": ""Other""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 61, ""startIndexInSegment"": 56, ""selectedText"": ""sells"", ""value"": ""Other""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
5608,test_category_labeling_highlight,84,3729,1,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 44, ""startIndexInSegment"": 33, ""selectedText"": ""unsubscribe"", ""value"": ""Opt-out link""}, ""Choice Scope"": {""endIndexInSegment"": 32, ""startIndexInSegment"": 27, ""selectedText"": ""email"", ""value"": ""First party use""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
6538,test_category_labeling_highlight,88,3729,1,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 53, ""startIndexInSegment"": 0, ""selectedText"": ""NaturalNews.com honors all email unsubscribe requests"", ""value"": ""Opt-out via contacting company""}, ""Choice Scope"": {""endIndexInSegment"": 53, ""startIndexInSegment"": 0, ""selectedText"": ""NaturalNews.com honors all email unsubscribe requests"", ""value"": ""First party use""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 53, ""startIndexInSegment"": 27, ""selectedText"": ""email unsubscribe requests"", ""value"": ""Contact""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
7284,test_category_labeling_highlight,82,3729,1,Other,"{""Other Type"": {""endIndexInSegment"": 136, ""startIndexInSegment"": 0, ""selectedText"": ""NaturalNews.com honors all email unsubscribe requests and makes every attempt to honor the privacy of its members, viewers and sponsors."", ""value"": ""Introductory/Generic""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
C2172,test_category_labeling_highlight,88,3729,2,Other,"{""Other Type"": {""endIndexInSegment"": 84, ""startIndexInSegment"": 0, ""selectedText"": ""Postmaster Webseed 6336 N. Oracle Rd. 325-315 Tucson, AZ 85704 reply@naturalnews.com"", ""value"": ""Privacy contact information""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
5610,test_category_labeling_highlight,84,3729,3,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 69, ""startIndexInSegment"": 52, ""selectedText"": ""unsubscribe\"" link"", ""value"": ""Opt-out link""}, ""Choice Scope"": {""endIndexInSegment"": 32, ""startIndexInSegment"": 14, ""selectedText"": ""NaturalNews emails"", ""value"": ""First party use""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
6540,test_category_labeling_highlight,88,3729,3,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 0, ""selectedText"": ""To opt-out of NaturalNews emails, simply click the \""unsubscribe\"" link found at the bottom of any email from NaturalNews."", ""value"": ""Opt-out link""}, ""Choice Scope"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 0, ""selectedText"": ""To opt-out of NaturalNews emails, simply click the \""unsubscribe\"" link found at the bottom of any email from NaturalNews."", ""value"": ""First party use""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 33, ""startIndexInSegment"": 26, ""selectedText"": ""emails,"", ""value"": ""Contact""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
7281,test_category_labeling_highlight,82,3729,3,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 0, ""selectedText"": ""To opt-out of NaturalNews emails, simply click the \""unsubscribe\"" link found at the bottom of any email from NaturalNews."", ""value"": ""Opt-out link""}, ""Choice Scope"": {""endIndexInSegment"": 32, ""startIndexInSegment"": 0, ""selectedText"": ""To opt-out of NaturalNews emails"", ""value"": ""First party use""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
5611,test_category_labeling_highlight,84,3729,4,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 46, ""startIndexInSegment"": 33, ""selectedText"": ""unsubscribing"", ""value"": ""Opt-out via contacting company""}, ""Choice Scope"": {""endIndexInSegment"": 80, ""startIndexInSegment"": 68, ""selectedText"": ""entire email"", ""value"": ""First party use""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
6541,test_category_labeling_highlight,88,3729,4,Other,"{""Other Type"": {""endIndexInSegment"": 105, ""startIndexInSegment"": 84, ""selectedText"": ""reply@naturalnews.com"", ""value"": ""Privacy contact information""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
7282,test_category_labeling_highlight,82,3729,4,Other,"{""Other Type"": {""endIndexInSegment"": 149, ""startIndexInSegment"": 0, ""selectedText"": ""If you experience any difficulty unsubscribing, simply forward this entire email to reply@naturalnews.com and you will be automatically unsubscribed."", ""value"": ""Privacy contact information""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
7283,test_category_labeling_highlight,82,3729,4,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 149, ""startIndexInSegment"": 0, ""selectedText"": ""If you experience any difficulty unsubscribing, simply forward this entire email to reply@naturalnews.com and you will be automatically unsubscribed."", ""value"": ""Opt-out via contacting company""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.naturalnews.com/PrivacyPolicy.html
