C2198,test_category_labeling_highlight,88,3622,0,Other,"{""Other Type"": {""endIndexInSegment"": 26, ""startIndexInSegment"": 0, ""selectedText"": ""Published: January 1, 2015"", ""value"": ""Introductory/Generic""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
C2199,test_category_labeling_highlight,88,3622,1,Other,"{""Other Type"": {""endIndexInSegment"": 397, ""startIndexInSegment"": 0, ""selectedText"": ""The WP Company LLC (The Washington Post) recognizes the importance of protecting the privacy of your personal information, and we have prepared this Privacy Policy to provide you with important information about our privacy practices. This Privacy Policy applies when you use a website, mobile or tablet application, or other online service (collectively, the Services) that links or refers to it."", ""value"": ""Introductory/Generic""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
1012,test_category_labeling_highlight,88,3622,1,Other,"{""Other Type"": {""endIndexInSegment"": 497, ""startIndexInSegment"": 398, ""selectedText"": ""It does not govern or apply to information collected or used by WP Company LLC through other means."", ""value"": ""Practice not covered""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
C2200,test_category_labeling_highlight,88,3622,2,Other,"{""Other Type"": {""endIndexInSegment"": 298, ""startIndexInSegment"": 0, ""selectedText"": ""This Privacy Policy covers the following: How We Use Information Sharing of Information Links to Third Party Sites Data Security How to Access or Update Your Information Changes to this Privacy Policy Other Important Information"", ""value"": ""Introductory/Generic""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
191,test_category_labeling_highlight,84,3622,2,Other,"{""Other Type"": {""endIndexInSegment"": 41, ""startIndexInSegment"": 0, ""selectedText"": ""This Privacy Policy covers the following:"", ""value"": ""Introductory/Generic""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
192,test_category_labeling_highlight,84,3622,3,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 62, ""startIndexInSegment"": 59, ""selectedText"": ""col"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 52, ""selectedText"": ""We"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
193,test_category_labeling_highlight,84,3622,3,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 62, ""startIndexInSegment"": 59, ""selectedText"": ""col"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 310, ""startIndexInSegment"": 284, ""selectedText"": ""publicly available sources"", ""value"": ""Receive from other service/third-party (unnamed)""}, ""Personal Information Type"": {""endIndexInSegment"": 87, ""startIndexInSegment"": 67, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 54, ""startIndexInSegment"": 52, ""selectedText"": ""We"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
530,test_category_labeling_highlight,82,3622,3,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 183, ""startIndexInSegment"": 161, ""selectedText"": ""that you provide to us"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 160, ""startIndexInSegment"": 149, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 147, ""startIndexInSegment"": 134, ""selectedText"": ""we may collec"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
531,test_category_labeling_highlight,82,3622,3,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 221, ""selectedText"": ""your use of the Services"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 196, ""startIndexInSegment"": 185, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 212, ""startIndexInSegment"": 202, ""selectedText"": ""we collect"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 221, ""selectedText"": ""your use of the Services"", ""value"": ""Service Operation and Security""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
532,test_category_labeling_highlight,82,3622,3,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 247, ""selectedText"": ""and information that we collect from publicly available sources or third parties."", ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 328, ""startIndexInSegment"": 284, ""selectedText"": ""publicly available sources or third parties."", ""value"": ""Receive from other service/third-party (unnamed)""}, ""Personal Information Type"": {""endIndexInSegment"": 262, ""startIndexInSegment"": 251, ""selectedText"": ""information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 277, ""startIndexInSegment"": 268, ""selectedText"": ""we collec"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",1/1/15,https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html
