C1862,test_category_labeling_highlight_fordham_ccccc,117,3908,0,Other,"{""Other Type"": {""selectedText"": ""Sally Ride Science is committed to protecting the privacy of its customers. The Sally Ride Science websites provide innovative and interactive online science, math and technology related activities for young girls and boys, while safeguarding their privacy. Parental consent and the protection of personal information are the cornerstones of our approach to online privacy."", ""startIndexInSegment"": 25, ""endIndexInSegment"": 403, ""value"": ""Introductory/Generic""}}",Not specified,https://earthkam.ucsd.edu/privacy
20055,test_category_labeling_highlight_fordham_bbbbb,116,3908,0,Data Security,"{""Security Measure"": {""selectedText"": ""Sally Ride Science is committed to protecting the privacy of its customers"", ""startIndexInSegment"": 25, ""endIndexInSegment"": 99, ""value"": ""Generic""}}",Not specified,https://earthkam.ucsd.edu/privacy
20056,test_category_labeling_highlight_fordham_bbbbb,116,3908,0,Other,"{""Other Type"": {""selectedText"": ""he Sally Ride Science websites provide innovative and interactive online science, math and technology related activities for young girls and boys, while safeguarding their privacy."", ""startIndexInSegment"": 102, ""endIndexInSegment"": 282, ""value"": ""Introductory/Generic""}}",Not specified,https://earthkam.ucsd.edu/privacy
20057,test_category_labeling_highlight_fordham_bbbbb,116,3908,0,International and Specific Audiences,"{""Audience Type"": {""selectedText"": ""Parental consent and the protection of personal information are the cornerstones of our approach to online privacy."", ""startIndexInSegment"": 283, ""endIndexInSegment"": 403, ""value"": ""Children""}}",Not specified,https://earthkam.ucsd.edu/privacy
20188,test_category_labeling_highlight_fordham_ddddd,118,3908,0,International and Specific Audiences,"{""Audience Type"": {""selectedText"": ""young girls and boys,"", ""startIndexInSegment"": 227, ""endIndexInSegment"": 248, ""value"": ""Children""}}",Not specified,https://earthkam.ucsd.edu/privacy
20058,test_category_labeling_highlight_fordham_bbbbb,116,3908,1,International and Specific Audiences,"{""Audience Type"": {""selectedText"": ""Sally Ride Science is also committed to complying fully with the Children's Online Privacy Protection Act of 1998. We limit the collection, use and disclosure of personal information collected on the Sally Ride Science websites from children under the age of thirteen. Our information collection practices and privacy and security measures are described below."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 365, ""value"": ""Children""}}",Not specified,https://earthkam.ucsd.edu/privacy
20579,test_category_labeling_highlight_fordham_ccccc,117,3908,1,International and Specific Audiences,"{""Audience Type"": {""selectedText"": ""complying fully with the Children's Online Privacy Protection Act of 1998. We limit the collection, use and disclosure of personal information collected on the Sally Ride Science websites from children under the age of thirteen."", ""startIndexInSegment"": 40, ""endIndexInSegment"": 268, ""value"": ""Children""}}",Not specified,https://earthkam.ucsd.edu/privacy
20189,test_category_labeling_highlight_fordham_ddddd,118,3908,1,International and Specific Audiences,"{""Audience Type"": {""selectedText"": ""children under the age of thirteen"", ""startIndexInSegment"": 233, ""endIndexInSegment"": 267, ""value"": ""Children""}}",Not specified,https://earthkam.ucsd.edu/privacy
20190,test_category_labeling_highlight_fordham_ddddd,118,3908,1,Data Security,"{""Security Measure"": {""selectedText"": ""We limit the collection, use and disclosure"", ""startIndexInSegment"": 115, ""endIndexInSegment"": 158, ""value"": ""Data access limitation""}}",Not specified,https://earthkam.ucsd.edu/privacy
C1863,test_category_labeling_highlight_fordham_ddddd,118,3908,2,First Party Collection/Use,"{""Collection Mode"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""email addresses and other contact information"", ""startIndexInSegment"": 214, ""endIndexInSegment"": 259, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""we store and use"", ""startIndexInSegment"": 197, ""endIndexInSegment"": 213, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""users"", ""startIndexInSegment"": 280, ""endIndexInSegment"": 285, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""to communicate with users about contests and other special events."", ""startIndexInSegment"": 260, ""endIndexInSegment"": 326, ""value"": ""Marketing""}}",Not specified,https://earthkam.ucsd.edu/privacy
