2623,0,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3549,0,82,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
4054,0,88,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
2624,1,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3550,1,82,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3994,1,88,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
2625,2,84,"When a change of an unspecified nature is made to the privacy policy, users are notified when visiting the website. Users have no options regarding the change."
2626,2,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3551,2,82,"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
3552,2,82,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3995,2,88,"When a change of an unspecified nature is made to the privacy policy, users are notified when visiting the website. Users can participate in a process to influence the change."
3996,2,88,"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users can participate in a process to influence the change."
2627,3,84,"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights)."
3553,3,82,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
3554,3,82,"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights)."
3997,3,88,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
2628,4,84,The site collects your unspecified information for an unspecified purpose. Collection happens when you explicitly provide information on the website.
2629,4,84,The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information on the website.
2630,4,84,The site collects your location information for an unspecified purpose. Collection happens when you explicitly provide information on the website.
2631,4,84,The site collects your website activities for an unspecified purpose. Collection happens when you explicitly provide information on the website.
2632,4,84,The site collects your financial information for an unspecified purpose. Collection happens when you explicitly provide information on the website.
3555,4,82,The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website.
3556,4,82,The site collects your contact information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website.
3557,4,82,The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website.
3558,4,82,A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.
4002,4,88,"The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable."
4003,4,88,"The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable."
2633,5,84,The site collects your location information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.
2634,5,84,The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.
2635,5,84,The site collects your location information for a basic service or feature. Collection happens when you implicitly provide information in the mobile app. You can opt in for data collection.
3564,5,82,The site collects your location information for an unspecified purpose. Collection happens when you implicitly provide information on the website.
3565,5,82,The site collects your location information for an unspecified purpose. Collection happens when you implicitly provide information on the mobile website.
3566,5,82,The site collects your location information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way.
3567,5,82,The site collects your location information for a basic service or feature. Collection happens in the mobile app.
4004,5,88,The site collects your location information for an unspecified purpose. Collection happens when you explicitly provide information on the website.
4005,5,88,The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information on the website.
4006,5,88,The site collects your location information for an unspecified purpose. Collection happens when you implicitly provide information in the mobile app.
4007,5,88,The site collects your location information for an unspecified purpose. Collection happens when you explicitly provide information in the mobile app.
2636,6,84,The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information in an unspecified way.
2637,6,84,The site collects your cookies or tracking elements for advertising. Collection happens when you implicitly provide information in an unspecified way.
2638,6,84,The site collects your IP address or device IDs for advertising. Collection happens when you implicitly provide information in an unspecified way.
2639,6,84,The site collects your computer information for advertising. Collection happens when you implicitly provide information in an unspecified way.
2640,6,84,The site collects your website activities for advertising. Collection happens when you implicitly provide information in an unspecified way.
2641,6,84,The site collects your social media data for personalization or customization. Collection happens when you implicitly provide information in an unspecified way.
2642,6,84,The site collects your social media data for analytics or research. Collection happens when you implicitly provide information in an unspecified way.
3572,6,82,The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information in an unspecified way.
3573,6,82,The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information in an unspecified way.
3574,6,82,The site collects your computer information for analytics or research. Collection happens when you implicitly provide information in an unspecified way.
3575,6,82,The site collects your website activities for analytics or research. Collection happens when you implicitly provide information in an unspecified way.
3576,6,82,The site collects your social media data for analytics or research. Collection happens when you implicitly provide information in an unspecified way.
4008,6,88,The site collects your cookies or tracking elements for service operations or security. Collection happens when you implicitly provide information on the website.
4009,6,88,The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on the website.
4010,6,88,The site collects your computer information for service operations or security. Collection happens when you implicitly provide information on the website.
4011,6,88,The site collects your website activities for service operations or security. Collection happens when you implicitly provide information on the website.
4012,6,88,The site collects your social media data for service operations or security. Collection happens when you implicitly provide information on the website.
4013,6,88,The site collects your website activities for service operations or security. Collection happens when you implicitly provide information in the mobile app.
4014,6,88,The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website.
2643,7,84,The site collects your unspecified information for an unspecified purpose. Collection happens in an unspecified way.
2644,7,84,The site collects your unspecified information for an unspecified purpose. Collection happens by an unnamed service or third party.
3577,7,82,The site collects your generic personal information for an unspecified purpose. Collection happens in an unspecified way.
3578,7,82,The site collects your generic personal information for an unspecified purpose. Collection happens by a named service or third party.
3579,7,82,The site collects your generic personal information for an unspecified purpose. Collection happens by an unnamed service or third party.
3580,7,82,A named third party does collect on the first party website or app your unspecified personal information for an unspecified purpose.
3581,7,82,An unnamed third party does collect on the first party website or app your unspecified personal information for an unspecified purpose.
4015,7,88,The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information on the website.
4016,7,88,An unnamed third party does collect on the first party website or app unspecified information about you for an unspecified purpose.
2645,8,84,The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information on the website.
2646,8,84,The site collects your cookies or tracking elements for advertising. Collection happens when you implicitly provide information on the website.
2647,8,84,The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website.
3582,8,82,The site collects your cookies or tracking elements for advertising. Collection happens on the website.
3583,8,82,The site collects your cookies or tracking elements for analytics or research. Collection happens on the website.
3584,8,82,The site collects your cookies or tracking elements for personalization or customization. Collection happens on the website.
4017,8,88,The site collects your cookies or tracking elements for advertising. Collection happens when you implicitly provide information on the website.
4018,8,88,The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website.
2648,9,84,The site collects your unspecified information for a basic service or feature. Collection happens when you implicitly provide information on the website.
