13410,0,103,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
13883,0,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
13884,1,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
13412,2,103,The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website.
13413,2,103,The site collects your website activities for a basic service or feature. Collection happens when you explicitly provide information on the website.
13414,2,103,The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website.
13415,2,103,The site collects your user profile for a basic service or feature. Collection happens when you explicitly provide information on the website for users without accounts.
13416,2,103,"The site does not collect your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website for users without accounts, and your data is identifiable."
13417,2,103,The site collects your user profile for a basic service or feature. Collection happens when you explicitly provide information on the website for users with accounts.
13418,2,103,A user's user profile is retained for an unspecified duration to fulfill an unspecified purpose.
13886,2,96,"The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can opt in for data collection for the collection of your information."
13892,2,96,"The site collects your contact information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can opt in for data collection for the collection of your information."
13895,2,96,"You can choose not to use a service or feature to avoid the use of unspecified information by the site, which uses it for marketing purposes."
13896,2,96,"The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature for the collection of your information."
13897,2,96,The site collects your website activities for a basic service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
13898,2,96,The site collects an information type outside of our label scheme for a basic service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
13899,2,96,The site collects an information type outside of our label scheme for marketing purposes. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
13900,2,96,The site collects your website activities for marketing purposes. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
13901,2,96,The site collects your contact information for marketing purposes. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
13902,2,96,The site collects your website activities for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
13903,2,96,The site collects an information type outside of our label scheme for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
13904,2,96,"A user's generic personal information is retained for an unspecified duration to perform a requested service, and then it is deleted.."
13419,3,103,The site collects your cookies or tracking elements for a basic service or feature. Collection happens on the website.
13420,3,103,The site collects your cookies or tracking elements for marketing purposes. Collection happens on the website.
13421,3,103,The site collects your cookies or tracking elements for analytics or research. Collection happens on the website.
13905,3,96,The site collects your unspecified information for a basic service or feature. Collection happens when you implicitly provide information on the website.
13906,3,96,The site collects your unspecified information for personalization or customization. Collection happens when you implicitly provide information on the website.
13907,3,96,The site collects your unspecified information for marketing purposes. Collection happens when you implicitly provide information on the website.
13908,3,96,The site collects your unspecified information for analytics or research. Collection happens when you implicitly provide information on the website.
13422,4,103,"You can use privacy configuration settings (in your browser or on your device) to control the use of cookies and tracking elements by the site, which collects it for a basic service or feature."
13423,4,103,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
13909,4,96,"You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by the site, which collects it for a basic service or feature."
13910,4,96,"You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by the site, which collects it for personalization or customization."
13424,5,103,The site collects your social media data for an unspecified purpose. Collection happens when you explicitly provide information by a named service or third party.
13911,5,96,"The site collects your user profile for an unspecified purpose. Collection happens when you implicitly provide information by an unnamed service or third party, and your data's identifiability is not covered by our label scheme."
13429,6,103,The site collects your generic personal information for a basic service or feature. Collection happens in an unspecified way.
13430,6,103,The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way.
13431,6,103,The site collects your generic personal information for an unspecified purpose. Collection happens in an unspecified way.
13432,6,103,The site collects your contact information for marketing purposes. Collection happens by some means outside of our label scheme. You can opt out by contacting the company for the collection and use of your information.
13433,6,103,The site collects your contact information for a basic service or feature. Collection happens by some means outside of our label scheme. You can opt out by contacting the company for the collection and use of your information.
13434,6,103,"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for marketing purposes."
13435,6,103,"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for a basic service or feature."
13436,6,103,"A user can delete their account (although the company or organization may continue to keep some data), within the scope of information explicitly provided by the user."
13437,6,103,A user's contact information is retained for an unspecified duration to maintain service operations or security.
13912,6,96,The site collects your generic personal information for a basic service or feature. Collection happens in an unspecified way.
13913,6,96,The site collects your generic personal information for service operations or security. Collection happens in an unspecified way.
13914,6,96,The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way.
13915,6,96,The site collects your generic personal information for an unspecified purpose. Collection happens in an unspecified way.
13916,6,96,The site collects your contact information for marketing purposes. Collection happens in an unspecified way. You can opt out using the provided link for the use of your information.
13917,6,96,A user's generic personal information is retained for an unspecified duration to fulfill an unspecified purpose.
13438,7,103,Another part of the company or institution does receive unspecified information about you for an unspecified purpose. This applies to users with accounts. You can opt out by contacting the company for the use of your information.
13439,7,103,An unnamed third party does receive unspecified information about you for an unspecified purpose. This applies to users with accounts. You can opt out by contacting the company for the use of your information.
13440,7,103,Another part of the company or institution does receive unspecified information about you for an unspecified purpose. This applies to users with accounts. You can opt out by contacting the company for the use of your information.
13441,7,103,An unnamed third party does receive unspecified information about you for an unspecified purpose. This applies to users with accounts. You can opt out by contacting the company for the use of your information.
13442,7,103,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
13443,7,103,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
13918,7,96,An unnamed third party does receive unspecified information about you for an unspecified purpose. You can opt out by contacting the company for the use of your information.
13919,7,96,An unnamed third party does receive unspecified information about you for an unspecified purpose. You can configure your privacy using a method outside our label scheme for the use of your information.
13920,7,96,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
13444,8,103,Another part of the company or institution does receive your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable.
13445,8,103,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
13446,8,103,An unspecified third party does not receive your unspecified personal information for an unspecified purpose. The data is personally identifiable.
13447,8,103,An unnamed third party does receive your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable.
13921,8,96,An unnamed third party does not do something outside of our label scheme with your unspecified personal information for an unspecified purpose. The data is personally identifiable.
13922,8,96,Another part of the company or institution does receive your unspecified personal information for an unspecified purpose.
13923,8,96,An unnamed third party does receive your unspecified personal information for a basic service or feature.
13924,8,96,An unnamed third party does receive your unspecified personal information for marketing purposes.
13448,9,103,An unnamed third party does receive your unspecified personal information for legal requirements.
13449,9,103,An unnamed third party does receive your unspecified personal information for service operations or security.
13450,9,103,An unnamed third party does receive your unspecified personal information for mergers or acquisitions.
13925,9,96,An unnamed third party does receive your unspecified personal information for legal requirements.
13926,9,96,An unnamed third party does receive your unspecified personal information for service operations or security.
13927,9,96,An unnamed third party does receive your unspecified personal information for mergers or acquisitions.
13451,10,103,An unnamed third party does collect on the first party website or app unspecified information about you for a purpose outside of our label scheme.
13452,10,103,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
13956,10,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
13453,11,103,"Data is stored securely, e.g. in an encrypted format or database."
13454,11,103,"A user without an account can make a choice about your privacy not described by our label scheme the use of financial information by the site, which collects it for service operations or security."
13957,11,96,"Data is stored securely, e.g. in an encrypted format or database."
13958,11,96,"You can opt in for the use of financial information by the site, which collects it for a basic service or feature."
13455,12,103,"Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS."
