3028,0,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3781,0,82,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3029,1,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3782,1,82,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
4194,1,88,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3031,2,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3783,2,82,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
4195,2,88,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3030,3,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3784,3,82,"The policy makes specific provisions for international audiences, non-US citizens, or non-European citizens (e.g., about international data transfer)."
4196,3,88,"The policy makes specific provisions for international audiences, non-US citizens, or non-European citizens (e.g., about international data transfer)."
3032,4,84,"The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
3033,4,84,"The site collects your generic personal information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way, and your data is identifiable."
3034,4,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3785,4,82,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
4197,4,88,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
3035,5,84,"The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
3036,5,84,"The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
3037,5,84,"The site collects your demographic information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
3038,5,84,"The site collects your location information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
3039,5,84,"The site collects your financial information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
3786,5,82,"The site collects your contact information for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable."
3787,5,82,"The site collects something that uniquely identifies you for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable."
3788,5,82,"The site collects your location information for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable."
3789,5,82,"The site collects your financial information for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable."
3790,5,82,"The site collects your user profile for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable."
4198,5,88,"The site collects your generic personal information for an unspecified purpose. Collection happens on the website, and your data is identifiable."
4199,5,88,"The site collects your financial information for an unspecified purpose. Collection happens on the website, and your data is identifiable."
4200,5,88,"The site collects your user profile for an unspecified purpose. Collection happens on the website for users with accounts, and your data is identifiable."
3040,6,84,"The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way, and your data is identifiable."
3791,6,82,"The site collects your generic personal information for a basic service or feature. Collection happens in an unspecified way, and your data is identifiable."
3792,6,82,"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens in an unspecified way, and your data is identifiable."
4201,6,88,The site collects your generic personal information for a basic service or feature. Collection happens on the website.
3041,7,84,The site collects your social media data for an unspecified purpose. Collection happens when you implicitly provide information by other websites for users with accounts.
3042,7,84,The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information by an unnamed service or third party for users with accounts.
3793,7,82,The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens by an unnamed service or third party. You can choose not to use the service or feature.
3794,7,82,A user's social media data is retained for an unspecified duration to fulfill an unspecified purpose.
4202,7,88,The text describes a specific data practice that is not covered by our label scheme.
4203,7,88,The site collects your unspecified information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information by an unnamed service or third party. You can choose not to use the service or feature.
3043,8,84,The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website.
3044,8,84,The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information on the website.
3045,8,84,The site collects your computer information for an unspecified purpose. Collection happens when you implicitly provide information on the website.
3046,8,84,The site collects your website activities for an unspecified purpose. Collection happens when you implicitly provide information on the website.
3047,8,84,An unnamed third party does track on the first party website or app your cookies or tracking elements for an unspecified purpose.
3048,8,84,An unnamed third party does track on the first party website or app your IP address or device IDs for an unspecified purpose.
3049,8,84,An unnamed third party does track on the first party website or app your computer information for an unspecified purpose.
3050,8,84,An unnamed third party does track on the first party website or app your activities on the website or app for an unspecified purpose.
