14956,0,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
13743,1,103,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
14957,1,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
13744,2,103,A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising. This applies to a user type outside of our label scheme.
14958,2,96,A named third party does collect on the first party website or app your activities on the website or app for targeted advertising.
13745,3,103,"You can use third party privacy settings to control the use of cookies and tracking elements by a third party, which collects or receives it for advertising."
14959,3,96,"You can opt out (via a link) from the use of unspecified information by a third party, which collects or receives it for advertising."
13746,4,103,A named third party does track on the first party website or app your cookies or tracking elements for analytics or research.
13747,4,103,A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising.
14960,4,96,An unnamed third party does track on the first party website or app your activities on the website or app for targeted advertising.
14961,4,96,An unnamed third party does track on the first party website or app your activities on the website or app for an unspecified purpose.
13748,5,103,"The site collects your IP address or device IDs for analytics or research. Collection happens on the website, and your data's identifiability is not covered by our label scheme."
14962,5,96,"The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
14963,5,96,"The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
14964,5,96,"The site collects your computer information for analytics or research. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
14965,5,96,"The site collects your computer information for service operations or security. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
13749,6,103,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
14966,6,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
13750,7,103,"When a change of an unspecified nature is made to the privacy policy, users are notified in an unspecified manner. Users' choices regarding policy changes are not mentioned or are unclear."
14967,7,96,"When a change is made to the privacy policy that significantly affects data practices, users are notified in an unspecified manner. Users' choices regarding policy changes are not mentioned or are unclear."
13751,8,103,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
14968,8,96,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
13752,9,103,The text describes a specific data practice that is not covered by our label scheme.
14969,9,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
24592,0,127,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
24593,1,127,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
24594,2,127,A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising. This applies to users without accounts.
24595,2,127,A named third party does do something outside of our label scheme with your cookies or tracking elements for targeted advertising. This applies to users without accounts.
24596,2,127,A named third party does track on the first party website or app your activities on the website or app for targeted advertising. This applies to users without accounts.
24597,2,127,A named third party does do something outside of our label scheme with your activities on the website or app for targeted advertising. This applies to users without accounts.
24598,3,127,"You can opt out (via a link) from the use of cookies and tracking elements by a third party, which collects or receives it for advertising."
24599,3,127,The text describes a specific data practice that is not covered by our label scheme.
24600,4,127,A named third party does track on the first party website or app your cookies or tracking elements for analytics or research.
24601,4,127,A named third party does track on the first party website or app your cookies or tracking elements for an unspecified purpose.
24602,4,127,A named third party does track on the first party website or app your activities on the website or app for analytics or research.
24603,4,127,A named third party does track on the first party website or app your activities on the website or app for an unspecified purpose.
24604,4,127,A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising.
24605,4,127,A named third party does track on the first party website or app your activities on the website or app for targeted advertising.
24606,4,127,The text describes a specific data practice that is not covered by our label scheme.
24607,5,127,"The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
24608,5,127,"The site collects your website activities for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
24609,5,127,"The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
24610,5,127,"The site collects your website activities for service operations or security. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
24611,5,127,"The site collects your demographic information for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
24612,6,127,The text describes a specific data practice that is not covered by our label scheme.
24613,7,127,"When a change of an unspecified nature is made to the privacy policy, users are notified in an unspecified manner. Users' choices regarding policy changes are not mentioned or are unclear."
24614,8,127,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
24615,9,127,The text does not fit into our label scheme.
