21360,0,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
20756,1,103,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
21361,1,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
20758,2,103,The site collects your unspecified information for a purpose outside of our label scheme. Collection happens on the mobile website for users with accounts.
20759,2,103,The site collects your unspecified information for a purpose outside of our label scheme. Collection happens on the website for users without accounts.
20760,2,103,The site collects your unspecified information for a purpose outside of our label scheme. Collection happens on the mobile website for users without accounts.
21362,2,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
20761,3,103,You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.
21363,3,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
20762,4,103,"The policy makes specific provisions for international audiences, non-US citizens, or non-European citizens (e.g., about international data transfer)."
20763,4,103,The policy makes a statement about how data from children is treated.
21364,4,96,"The policy makes specific provisions for international audiences, non-US citizens, or non-European citizens (e.g., about international data transfer)."
20764,5,103,"The policy makes specific provisions for international audiences, non-US citizens, or non-European citizens (e.g., about international data transfer)."
20765,5,103,A named third party does receive your unspecified personal information for legal requirements. This applies to a user type outside of our label scheme.
20766,5,103,"The policy makes a statement about how data from European users is treated (e.g., Safe Harbor provisions)."
21365,5,96,"The policy makes specific provisions for international audiences, non-US citizens, or non-European citizens (e.g., about international data transfer)."
20767,6,103,The site collects your contact information for an unspecified purpose. Collection happens in an unspecified way.
20768,6,103,The site collects an information type outside of our label scheme for an unspecified purpose. Collection happens in an unspecified way.
21366,6,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
20769,7,103,The site collects your contact information for a basic service or feature. Collection happens on the website for users with accounts.
20770,7,103,The site collects your demographic information for a basic service or feature. Collection happens on the website for users with accounts.
21367,7,96,The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website for users without accounts. You can choose not to use the service or feature for the collection of your information.
21368,7,96,The site collects your demographic information for a basic service or feature. Collection happens when you explicitly provide information on the website for users without accounts. You can choose not to use the service or feature for the collection of your information.
20802,8,103,The site collects your contact information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information in an unspecified way for a user type outside of our label scheme.
20803,8,103,The site collects your financial information for an additional (non-basic) service or feature. Collection happens in an unspecified way.
20804,8,103,The site collects your computer information for an additional (non-basic) service or feature. Collection happens in an unspecified way.
20805,8,103,The site collects your contact information for an additional (non-basic) service or feature. Collection happens in an unspecified way.
20806,8,103,"Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS."
21369,8,96,The site collects your contact information for marketing purposes. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
21370,8,96,The site collects your demographic information for marketing purposes. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
21371,8,96,The site collects your location information for marketing purposes. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
21372,8,96,The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
21373,8,96,The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
21374,8,96,The site collects your computer information for a basic service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.
20808,9,103,The site collects your contact information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information in an unspecified way. You can opt in for data collection for the use of your information.
21375,9,96,The site collects your contact information for marketing purposes. Collection happens when you explicitly provide information on the website. You can choose not to use the service or feature for the collection of your information.
21376,9,96,The site collects your demographic information for marketing purposes. Collection happens when you explicitly provide information on the website. You can choose not to use the service or feature for the collection of your information.
21377,9,96,"You can opt in for the use of unspecified information by a third party, which collects or receives it for marketing purposes."
20810,10,103,The site collects your website activities for advertising. Collection happens when you implicitly provide information on other websites.
20811,10,103,The site collects your cookies or tracking elements for advertising. Collection happens when you implicitly provide information on the website.
21378,10,96,The site collects your website activities for an unspecified purpose. Collection happens when you implicitly provide information on the website.
20812,11,103,The site collects your website activities for personalization or customization. Collection happens by some means outside of our label scheme.
20814,11,103,The site collects your website activities for personalization or customization. Collection happens by some means outside of our label scheme.
20815,11,103,The site collects your website activities for advertising. Collection happens by some means outside of our label scheme.
20818,11,103,The site collects your IP address or device IDs for advertising. Collection happens by some means outside of our label scheme.
21379,11,96,"The site collects your website activities for personalization or customization. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
