16324,0,129,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
16325,1,129,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
16326,2,129,The text does not fit into our label scheme.
16327,3,129,"The site collects your generic personal information for an unspecified purpose. Collection happens on the website, and your data is identifiable."
16328,3,129,"The site collects your unspecified information for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized."
16329,3,129,"The site collects your IP address or device IDs for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized."
16330,3,129,"The site collects your cookies or tracking elements for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized."
16331,4,129,"The site collects an information type outside of our label scheme for an unspecified purpose. Collection happens on the website, and your data is identifiable. You can opt in for data collection for the collection of your information."
16332,4,129,"The site collects your contact information for an unspecified purpose. Collection happens on the website, and your data is identifiable. You can opt in for data collection for the collection of your information."
16333,4,129,"The site collects your financial information for an unspecified purpose. Collection happens on the website, and your data is identifiable. You can opt in for data collection for the collection of your information."
16334,5,129,The text describes a specific data practice that is not covered by our label scheme.
16335,6,129,The site collects your contact information for a basic service or feature. Collection happens on the website.
16336,6,129,The site collects your financial information for a basic service or feature. Collection happens on the website.
16337,7,129,The site collects your contact information for a basic service or feature. Collection happens on the website. You can opt in for data collection for the collection of your information.
16338,7,129,The site collects your financial information for a basic service or feature. Collection happens on the website. You can opt in for data collection for the collection of your information.
16339,7,129,A user's contact information is retained for an unspecified duration to fulfill an unspecified purpose.
16340,7,129,A user's financial information is retained for an unspecified duration to fulfill an unspecified purpose.
16341,8,129,The site collects your contact information for a purpose outside of our label scheme. Collection happens on the website. You can configure your privacy using a method outside our label scheme.
16342,9,129,"The site collects an information type outside of our label scheme for a purpose outside of our label scheme. Collection happens on the website, and your data is identifiable. You can configure your privacy using a method outside our label scheme for the collection of your information."
16343,10,129,The site collects your generic personal information for a purpose outside of our label scheme. Collection happens on the website. You can opt in for data collection for the collection of your information.
16344,11,129,The site collects your generic personal information for a purpose outside of our label scheme. Collection happens on the website. You can opt in for data collection for the collection of your information.
16345,12,129,"The site collects your generic personal information for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
16346,12,129,A user's generic personal information is retained for an unspecified duration to perform analytics or research.
16347,13,129,"The site collects your IP address or device IDs for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized."
16348,13,129,"The site collects your computer information for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized."
16349,13,129,"The site collects an information type outside of our label scheme for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized."
16350,13,129,"The site collects your website activities for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized."
16351,14,129,"The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
16352,15,129,You can use privacy configuration settings (in your browser or on your device) to control the use of cookies and tracking elements by an unspecified party for an unspecified purpose.
16353,16,129,A third party outside of our label scheme does not receive your unspecified personal information for a purpose outside of our label scheme. The data is personally identifiable. You can opt in for data collection for the use of your information.
16354,17,129,"The site collects your generic personal information for a purpose outside of our label scheme. Collection happens in an unspecified way, and your data is identifiable."
16355,17,129,"The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way, and your data is identifiable."
16358,18,129,"You can opt out (via a link) from the use of generic personal information by the site, which uses it for a purpose outside of our label scheme."
16359,18,129,"You can opt out (via a link) from the use of generic personal information by the site, which collects it for a purpose outside of our label scheme."
16360,19,129,A named third party does do something unspecified with your contact information for a basic service or feature.
16371,20,129,The site collects your contact information for a basic service or feature. Collection happens in an unspecified way.
16372,20,129,The site collects your contact information for analytics or research. Collection happens in an unspecified way.
16373,20,129,The site collects your contact information for marketing purposes. Collection happens in an unspecified way.
16374,21,129,A named third party does do something unspecified with your unspecified personal information for a basic service or feature. The data is personally identifiable.
16375,22,129,A named third party does receive your unspecified personal information for a basic service or feature. The data is personally identifiable.
16376,23,129,A named third party does receive your contact information for an unspecified purpose. You can opt out by contacting the company for the use of your information.
16377,24,129,An unspecified third party does receive your unspecified personal information for legal requirements. The data is personally identifiable.
16378,24,129,An unspecified third party does receive your unspecified personal information for service operations or security. The data is personally identifiable.
16379,25,129,The text describes a specific data practice that is not covered by our label scheme.
16380,26,129,The text describes a specific data practice that is not covered by our label scheme.
16381,27,129,"You can make a choice about your privacy not described by our label scheme the use of unspecified information by the site, which uses it for an unspecified purpose."
16382,28,129,"The site collects an information type outside of our label scheme for analytics or research. Collection happens in an unspecified way, and your data is aggregated or anonymized."
16383,28,129,"The site collects your IP address or device IDs for analytics or research. Collection happens in an unspecified way, and your data is aggregated or anonymized."
