C311,test_category_labeling_highlight_upitt,123,3705,0,Other,"{""Other Type"": {""endIndexInSegment"": 12, ""startIndexInSegment"": 0, ""selectedText"": ""Your Privacy"", ""value"": ""Introductory/Generic""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
C312,test_category_labeling_highlight_upitt,123,3705,1,Other,"{""Other Type"": {""endIndexInSegment"": 45, ""startIndexInSegment"": 0, ""selectedText"": ""Caribou Coffee Privacy Statement June 3, 2003"", ""value"": ""Other""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
C313,test_category_labeling_highlight_upitt,123,3705,2,Other,"{""Other Type"": {""endIndexInSegment"": 372, ""startIndexInSegment"": 0, ""selectedText"": ""Caribou Coffee Company, Inc. (\""Caribou Coffee\"") knows that you care how information about you is used and shared, and we appreciate your trust that we will do so carefully. Therefore, this online Privacy Statement tells you about the information Caribou Coffee collects through the services available on www.cariboucoffee.com (the \""Site\""), and how we use that information."", ""value"": ""Introductory/Generic""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
8387,test_category_labeling_highlight_upitt,103,3705,2,Data Security,"{""Security Measure"": {""endIndexInSegment"": 172, ""startIndexInSegment"": 0, ""selectedText"": ""Caribou Coffee Company, Inc. (\""Caribou Coffee\"") knows that you care how information about you is used and shared, and we appreciate your trust that we will do so carefully."", ""value"": ""Generic""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
8389,test_category_labeling_highlight_upitt,103,3705,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 339, ""startIndexInSegment"": 261, ""selectedText"": ""collects through the services available on www.cariboucoffee.com (the \""Site\""),"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 230, ""selectedText"": ""the information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
7597,test_category_labeling_highlight_upitt,95,3705,3,Policy Change,"{""Change Type"": {""endIndexInSegment"": 161, ""startIndexInSegment"": 125, ""selectedText"": ""If we change this Privacy Statement,"", ""value"": ""Privacy relevant change""}, ""User Choice"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Notification Type"": {""endIndexInSegment"": 283, ""startIndexInSegment"": 162, ""selectedText"": ""we will post a notice on the home page of www.cariboucoffee.com and change the date at the top of this Privacy Statement,"", ""value"": ""General notice on website""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
8396,test_category_labeling_highlight_upitt,103,3705,3,Policy Change,"{""Change Type"": {""endIndexInSegment"": 161, ""startIndexInSegment"": 125, ""selectedText"": ""If we change this Privacy Statement,"", ""value"": ""Unspecified""}, ""User Choice"": {""endIndexInSegment"": 18, ""startIndexInSegment"": 0, ""selectedText"": ""By using the Site,"", ""value"": ""Unspecified""}, ""Notification Type"": {""endIndexInSegment"": 225, ""startIndexInSegment"": 125, ""selectedText"": ""If we change this Privacy Statement, we will post a notice on the home page of www.cariboucoffee.com"", ""value"": ""General notice on website""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
8407,test_category_labeling_highlight_upitt,103,3705,3,Policy Change,"{""Change Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""User Choice"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Notification Type"": {""endIndexInSegment"": 283, ""startIndexInSegment"": 226, ""selectedText"": ""and change the date at the top of this Privacy Statement,"", ""value"": ""General notice in privacy policy""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
22193,test_category_labeling_highlight_upitt,123,3705,3,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 86, ""startIndexInSegment"": 0, ""selectedText"": ""By using the Site, you are accepting the practices described in this Privacy Statement"", ""value"": ""Dont use service/feature""}, ""Choice Scope"": {""endIndexInSegment"": 347, ""startIndexInSegment"": 316, ""selectedText"": ""the information that we collect"", ""value"": ""First party collection""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 331, ""startIndexInSegment"": 316, ""selectedText"": ""the information"", ""value"": ""Unspecified""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
22194,test_category_labeling_highlight_upitt,123,3705,3,User Choice/Control,"{""Choice Type"": {""endIndexInSegment"": 86, ""startIndexInSegment"": 0, ""selectedText"": ""By using the Site, you are accepting the practices described in this Privacy Statement"", ""value"": ""Dont use service/feature""}, ""Choice Scope"": {""endIndexInSegment"": 365, ""startIndexInSegment"": 352, ""selectedText"": ""how we use it"", ""value"": ""First party use""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 331, ""startIndexInSegment"": 316, ""selectedText"": ""the information"", ""value"": ""Unspecified""}}",6/3/03,https://www.cariboucoffee.com/footer-folder/privacy
