C144,test_category_labeling_highlight_fordham_ccccc,117,3867,0,Other,"{""Other Type"": {""selectedText"": ""Last Updated on June 10, 2015"", ""startIndexInSegment"": 44, ""endIndexInSegment"": 73, ""value"": ""Introductory/Generic""}}",6/10/15,http://www.nytimes.com/privacy
16927,test_category_labeling_highlight_fordham_bbbbb,116,3867,0,Policy Change,"{""Change Type"": {""selectedText"": ""Last Updated on June 10, 2015"", ""startIndexInSegment"": 44, ""endIndexInSegment"": 73, ""value"": ""Unspecified""}, ""User Choice"": {""selectedText"": ""Last Updated on June 10, 2015"", ""startIndexInSegment"": 44, ""endIndexInSegment"": 78, ""value"": ""Unspecified""}, ""Notification Type"": {""selectedText"": ""Last Updated on June 10, 2015"", ""startIndexInSegment"": 44, ""endIndexInSegment"": 78, ""value"": ""General notice in privacy policy""}}",6/10/15,http://www.nytimes.com/privacy
C145,test_category_labeling_highlight_fordham_bbbbb,116,3867,1,Other,"{""Other Type"": {""selectedText"": ""This Privacy Policy discloses the privacy practices for The New York Times newspaper and NYTimes.com (including international.nytimes.com, the online edition of The International New York Times), The New York Times Home Delivery website, The New York Times Neediest Cases Fund, The New York Times Store, Times Journeys and The New York Times Learning Network, our email newsletters and other applications owned and operated by The New York Times Company (collectively referred to as the \""NYT Services\""), and to any services that display this notice. For the purposes of this Privacy Policy, unless otherwise noted, all references to \""The New York Times\"" include NYTimes.com and The New York Times newspaper."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 707, ""value"": ""Introductory/Generic""}}",6/10/15,http://www.nytimes.com/privacy
C146,test_category_labeling_highlight_fordham_ccccc,117,3867,2,Other,"{""Other Type"": {""selectedText"": ""The New York Times Replica Edition, maintained by NewspaperDirect, is governed by its own Privacy Policy."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 105, ""value"": ""Introductory/Generic""}}",6/10/15,http://www.nytimes.com/privacy
16929,test_category_labeling_highlight_fordham_bbbbb,116,3867,2,Other,"{""Other Type"": {""selectedText"": ""The New York Times Replica Edition, maintained by NewspaperDirect, is governed by its own Privacy Policy."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 110, ""value"": ""Other""}}",6/10/15,http://www.nytimes.com/privacy
C147,test_category_labeling_highlight_fordham_bbbbb,116,3867,3,Other,"{""Other Type"": {""selectedText"": ""The New York Times advertising portal, for advertisers of The Times, also maintains a separate Privacy Policy."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 110, ""value"": ""Other""}}",6/10/15,http://www.nytimes.com/privacy
17357,test_category_labeling_highlight_fordham_ddddd,118,3867,3,Other,"{""Other Type"": {""selectedText"": ""The New York Times advertising portal, for advertisers of The Times, also maintains a separate Privacy Policy."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 115, ""value"": ""Other""}}",6/10/15,http://www.nytimes.com/privacy
C148,test_category_labeling_highlight_fordham_ccccc,117,3867,4,Other,"{""Other Type"": {""selectedText"": ""The NYT Services may contain links to other websites for your convenience and information. We are not responsible for the privacy practices or the content of those sites."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 170, ""value"": ""Introductory/Generic""}}",6/10/15,http://www.nytimes.com/privacy
16931,test_category_labeling_highlight_fordham_bbbbb,116,3867,4,Other,"{""Other Type"": {""selectedText"": ""The NYT Services may contain links to other websites for your convenience and information. We are not responsible for the privacy practices or the content of those sites."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 175, ""value"": ""Other""}}",6/10/15,http://www.nytimes.com/privacy
C149,test_category_labeling_highlight_fordham_bbbbb,116,3867,5,Other,"{""Other Type"": {""selectedText"": ""This Privacy Policy covers: What information do we gather about you- What do we do with the information we collect about you- With whom do we share the information that we gather- What is our email policy- How do I change or update my personal information- How do I opt-out from receiving emails- Is my information protected- Compliance With Legal Process Children's Guidelines Your California Privacy Rights Changes to This Privacy Policy"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 499, ""value"": ""Introductory/Generic""}}",6/10/15,http://www.nytimes.com/privacy
C150,test_category_labeling_highlight_fordham_bbbbb,116,3867,6,Other,"{""Other Type"": {""selectedText"": ""TRUSTe : The New York Times has received TRUSTe's Privacy Seal signifying that this privacy statement and our practices have been reviewed for compliance with the TRUSTe program viewable on the validation page available by clicking the TRUSTe seal."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 248, ""value"": ""Other""}}",6/10/15,http://www.nytimes.com/privacy
18234,test_category_labeling_highlight_fordham_ccccc,117,3867,6,Data Security,"{""Security Measure"": {""selectedText"": ""TRUSTe : The New York Times has received TRUSTe's Privacy Seal signifying that this privacy statement and our practices have been reviewed for compliance with the TRUSTe program viewable on the validation page available by clicking the TRUSTe seal"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 247, ""value"": ""Privacy/Security program""}}",6/10/15,http://www.nytimes.com/privacy
16934,test_category_labeling_highlight_fordham_bbbbb,116,3867,7,Other,"{""Other Type"": {""selectedText"": ""If you have an unresolved privacy or data use concern that we have not addressed satisfactorily, please contact TRUSTe at https://feedback-form.truste.com/watchdog/request."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 172, ""value"": ""Privacy contact information""}}",6/10/15,http://www.nytimes.com/privacy
18235,test_category_labeling_highlight_fordham_ccccc,117,3867,7,Other,"{""Other Type"": {""selectedText"": ""If you have an unresolved privacy or data use concern that we have not addressed satisfactorily, please contact TRUSTe at https://feedback-form.truste.com/watchdog/request."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 177, ""value"": ""Privacy contact information""}}",6/10/15,http://www.nytimes.com/privacy
17361,test_category_labeling_highlight_fordham_ddddd,118,3867,7,Other,"{""Other Type"": {""selectedText"": ""https://feedback-form.truste.com/watchdog/request."", ""startIndexInSegment"": 122, ""endIndexInSegment"": 172, ""value"": ""Privacy contact information""}}",6/10/15,http://www.nytimes.com/privacy
C151,test_category_labeling_highlight_fordham_bbbbb,116,3867,8,Other,"{""Other Type"": {""selectedText"": ""The TRUSTe program covers only information that is collected through the NYTimes.com website. The TRUSTe program does not cover information that may be collected through software downloaded from this site."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 205, ""value"": ""Other""}}",6/10/15,http://www.nytimes.com/privacy
