"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice.",14,"[(3028, 0, 84), (3781, 0, 82), (3029, 1, 84), (3782, 1, 82), (4194, 1, 88), (3031, 2, 84), (3783, 2, 82), (4195, 2, 88), (3030, 3, 84), (3034, 4, 84), (3785, 4, 82), (4197, 4, 88), (3824, 31, 82), (3148, 34, 84)]"
"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data"".",6,"[(3149, 35, 84), (3820, 35, 82), (4258, 35, 88), (3150, 36, 84), (3819, 36, 82), (4259, 36, 88)]"
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.",5,"[(3814, 40, 82), (4264, 40, 88), (3155, 41, 84), (3812, 41, 82), (4265, 41, 88)]"
"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights).",5,"[(3139, 27, 84), (4242, 27, 88), (3154, 40, 84), (3813, 40, 82), (4263, 40, 88)]"
The text describes a specific data practice that is not covered by our label scheme.,4,"[(4202, 7, 88), (4255, 31, 88), (3821, 34, 82), (4257, 34, 88)]"
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website.,3,"[(3043, 8, 84), (3795, 8, 82), (4204, 8, 88)]"
The site collects your website activities for an unspecified purpose. Collection happens when you implicitly provide information on the website.,3,"[(3046, 8, 84), (3798, 8, 82), (4207, 8, 88)]"
The policy makes a statement about how data from children is treated.,3,"[(3151, 37, 84), (3817, 37, 82), (4260, 37, 88)]"
You can use privacy configuration settings (in your browser or on your device) to control the use of cookies and tracking elements by an unspecified party for an unspecified purpose.,3,"[(3069, 14, 84), (3852, 14, 82), (4226, 14, 88)]"
The site collects your computer information for an unspecified purpose. Collection happens when you implicitly provide information on the website.,3,"[(3045, 8, 84), (3797, 8, 82), (4206, 8, 88)]"
"You can opt out (via a link) from the use of unspecified information by the site, which uses it for marketing purposes.",3,"[(3142, 30, 84), (3827, 30, 82), (4253, 30, 88)]"
The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information on the website.,3,"[(3044, 8, 84), (3796, 8, 82), (4205, 8, 88)]"
"When a change of an unspecified nature is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.",3,"[(3152, 38, 84), (3815, 38, 82), (4261, 38, 88)]"
An unnamed third party does receive unspecified information about you for mergers or acquisitions.,3,"[(3134, 24, 84), (3839, 24, 82), (4246, 24, 88)]"
The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website.,3,"[(3051, 9, 84), (4210, 9, 88), (3078, 15, 84)]"
"You can use third party privacy settings to control the use of unspecified information by a third party, which uses it for advertising.",3,"[(3146, 32, 84), (4266, 32, 88), (3147, 33, 84)]"
An unnamed third party does receive unspecified information about you for an unspecified purpose.,3,"[(3126, 19, 84), (4248, 22, 88), (3137, 26, 84)]"
"The site collects your generic personal information for a basic service or feature. Collection happens in an unspecified way, and your data is identifiable.",3,"[(3791, 6, 82), (3121, 18, 84), (3846, 18, 82)]"
The site collects your unspecified information for analytics or research. Collection happens in an unspecified way.,2,"[(3084, 17, 84), (3863, 17, 82)]"
An unspecified third party does receive unspecified information about you for service operations or security.,2,"[(3133, 23, 84), (3835, 23, 82)]"
"The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable.",2,"[(3032, 4, 84), (3035, 5, 84)]"
An unnamed third party does receive unspecified information about you for service operations or security.,2,"[(3127, 19, 84), (4247, 23, 88)]"
An unnamed third party does receive unspecified information about you for legal requirements.,2,"[(4249, 21, 88), (4245, 25, 88)]"
"The site collects your generic personal information for analytics or research. Collection happens in an unspecified way, and your data is identifiable.",2,"[(3123, 18, 84), (3848, 18, 82)]"
The site collects your unspecified information for analytics or research. Collection happens when you implicitly provide information on the website.,2,"[(3079, 15, 84), (4234, 17, 88)]"
"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens in an unspecified way, and your data is identifiable.",2,"[(3792, 6, 82), (3849, 18, 82)]"
The site collects your website activities for analytics or research. Collection happens when you implicitly provide information on the website.,2,"[(3073, 15, 84), (4232, 15, 88)]"
An unnamed third party does receive unspecified information about you for a basic service or feature.,2,"[(3129, 19, 84), (4244, 26, 88)]"
An unnamed third party does receive your unspecified personal information for marketing purposes. The data is personally identifiable.,2,"[(3138, 27, 84), (3843, 27, 82)]"
A named third party does receive unspecified information about you for an unspecified purpose.,2,"[(3130, 20, 84), (3842, 26, 82)]"
A named third party does receive unspecified information about you for legal requirements.,2,"[(3832, 20, 82), (3135, 25, 84)]"
An unnamed third party does track on the first party website or app your cookies or tracking elements for an unspecified purpose.,2,"[(3047, 8, 84), (3057, 10, 84)]"
"The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way, and your data is identifiable.",2,"[(3122, 18, 84), (3847, 18, 82)]"
"The policy makes specific provisions for international audiences, non-US citizens, or non-European citizens (e.g., about international data transfer).",2,"[(3784, 3, 82), (4196, 3, 88)]"
The site collects your IP address or device IDs for analytics or research. Collection happens in an unspecified way.,1,"[(3853, 15, 82)]"
An unnamed third party does receive unspecified information about you for analytics or research. The data is personally identifiable.,1,"[(4238, 19, 88)]"
"The site collects your location information for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable.",1,"[(3788, 5, 82)]"
A named third party does receive unspecified information about you for marketing purposes.,1,"[(3080, 15, 84)]"
The site collects your social media data for an unspecified purpose. Collection happens when you implicitly provide information by other websites for users with accounts.,1,"[(3041, 7, 84)]"
An unnamed third party does track on the first party website or app unspecified information about you for analytics or research.,1,"[(3086, 17, 84)]"
The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information on the website. You can configure your privacy with third-party user settings.,1,"[(3081, 16, 84)]"
The site collects your cookies or tracking elements for marketing purposes. Collection happens when you implicitly provide information on the website.,1,"[(3053, 9, 84)]"
A named third party does receive unspecified information about you for mergers or acquisitions.,1,"[(3841, 25, 82)]"
"The site collects your location information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable.",1,"[(3038, 5, 84)]"
A named third party does receive your cookies or tracking elements for targeted advertising.,1,"[(3074, 15, 84)]"
The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information by an unnamed service or third party for users with accounts.,1,"[(3042, 7, 84)]"
A named third party does collect on the first party website or app your cookies or tracking elements for an unspecified purpose.,1,"[(3799, 8, 82)]"
An unspecified third party does do something unspecified with unspecified information about you for an unspecified purpose.,1,"[(3132, 22, 84)]"
"The site collects your contact information for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable.",1,"[(3786, 5, 82)]"
An unnamed third party does track on the first party website or app your cookies or tracking elements for analytics or research. The data is personally identifiable. You can opt out using the provided link.,1,"[(3851, 13, 82)]"
The site collects your cookies or tracking elements for a purpose outside of our label scheme. Collection happens in an unspecified way.,1,"[(3809, 11, 82)]"
The site collects your computer information for analytics or research. Collection happens in an unspecified way.,1,"[(3854, 15, 82)]"
An unnamed third party does track on the first party website or app your cookies or tracking elements for targeted advertising. The data is personally identifiable. You can configure your privacy with third-party user settings.,1,"[(3065, 13, 84)]"
An unnamed third party does receive your computer information for targeted advertising.,1,"[(4230, 15, 88)]"
A named third party does receive information about you not covered by our label scheme for targeted advertising.,1,"[(3855, 15, 82)]"
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website for users with accounts.,1,"[(3058, 11, 84)]"
A named third party does collect on the first party website or app your cookies or tracking elements for service operations or security.,1,"[(3808, 10, 82)]"
An unnamed third party does track on the first party website or app your cookies or tracking elements for targeted advertising. The data is aggregated or anonymized. You can configure your privacy with third-party user settings.,1,"[(3064, 13, 84)]"
An unnamed third party does track on the first party website or app unspecified information about you for analytics or research. The data is aggregated or anonymized.,1,"[(4218, 13, 88)]"
An unnamed third party does receive unspecified information about you for analytics or research.,1,"[(3128, 19, 84)]"
An unnamed third party does receive unspecified information about you for marketing purposes. The data is personally identifiable.,1,"[(4243, 27, 88)]"
"The site does not collect your generic personal information for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable.",1,"[(3818, 37, 82)]"
"The site collects your generic personal information for an unspecified purpose. Collection happens on the website, and your data is identifiable.",1,"[(4198, 5, 88)]"
An unnamed third party does do something unspecified with information about you not covered by our label scheme for service operations or security. You can configure your privacy using a method outside our label scheme.,1,"[(3860, 16, 82)]"
An unnamed third party does track on the first party website or app your cookies or tracking elements for personalization or customization. You can configure your privacy with third-party user settings.,1,"[(3083, 16, 84)]"
An unspecified third party does receive unspecified information about you for an unspecified purpose.,1,"[(3837, 22, 82)]"
The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens by an unnamed service or third party. You can choose not to use the service or feature.,1,"[(3793, 7, 82)]"
An unspecified third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable.,1,"[(3125, 18, 84)]"
An unnamed third party does track on the first party website or app your cookies or tracking elements for personalization or customization. The data is personally identifiable. You can configure your privacy with third-party user settings.,1,"[(3067, 13, 84)]"
An unnamed third party does track on the first party website or app unspecified information about you for targeted advertising. The data is personally identifiable.,1,"[(4223, 13, 88)]"
You can use third party privacy settings to control the use of unspecified information by an unspecified party for advertising.,1,"[(4267, 33, 88)]"
"The site collects your website activities for marketing purposes. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(4212, 9, 88)]"
"The site collects your generic personal information for personalization or customization. Collection happens in an unspecified way, and your data is identifiable.",1,"[(3124, 18, 84)]"
"The site collects your user profile for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable.",1,"[(3790, 5, 82)]"
An unnamed third party does collect on the first party website or app unspecified information about you for analytics or research. The data is personally identifiable.,1,"[(4220, 13, 88)]"
A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising.,1,"[(3143, 31, 84)]"
An unnamed third party does collect on the first party website or app unspecified information about you for analytics or research. The data is aggregated or anonymized.,1,"[(4221, 13, 88)]"
You can opt in for the use of unique personal identifier by an unspecified party for an unspecified purpose.,1,"[(3828, 29, 82)]"
An unnamed third party does track on the first party website or app your cookies or tracking elements for analytics or research. The data is personally identifiable. You can configure your privacy with third-party user settings.,1,"[(3066, 13, 84)]"
The site collects an information type outside of our label scheme for service operations or security. Collection happens in an unspecified way. You can configure your privacy using a method outside our label scheme.,1,"[(3857, 16, 82)]"
An unspecified third party does do something unspecified with unspecified information about you for legal requirements.,1,"[(3131, 21, 84)]"
"You can opt out (via a link) from the use of unspecified information by a third party, which collects or receives it for advertising.",1,"[(3822, 33, 82)]"
A named third party does receive unspecified information about you for service operations or security.,1,"[(3829, 19, 82)]"
The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information in the mobile app. You can configure your privacy with third-party user settings.,1,"[(3082, 16, 84)]"
