"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice.",12,"[(5154, 0, 84), (6229, 0, 88), (6942, 0, 82), (5155, 1, 84), (5156, 2, 84), (6231, 2, 88), (6944, 2, 82), (6946, 5, 82), (7013, 17, 82), (5201, 19, 84), (6966, 30, 82), (5221, 35, 84)]"
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.",9,"[(5161, 5, 84), (6235, 5, 88), (6945, 5, 82), (5195, 17, 84), (6237, 17, 88), (6962, 32, 82), (5223, 37, 84), (6243, 37, 88), (6957, 37, 82)]"
The policy makes a statement about how data from children is treated.,6,"[(5219, 33, 84), (6239, 33, 88), (6961, 33, 82), (5220, 34, 84), (6240, 34, 88), (6960, 34, 82)]"
"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data"".",5,"[(7016, 15, 82), (5207, 22, 84), (6238, 22, 88), (6976, 22, 82), (6973, 24, 82)]"
The text describes a specific data practice that is not covered by our label scheme.,5,"[(6956, 13, 82), (6254, 21, 88), (6972, 25, 82), (6241, 35, 88), (6959, 35, 82)]"
"A user can edit their information, within the scope of information the company has learned about the user.",4,"[(6271, 15, 88), (6248, 27, 88), (6249, 28, 88), (6245, 31, 88)]"
"A user can edit their information, within the scope of unspecified user information.",4,"[(5187, 15, 84), (7018, 15, 82), (5213, 27, 84), (6968, 27, 82)]"
Another part of the company or institution does receive unspecified information about you for an unspecified purpose.,3,"[(6232, 3, 88), (6953, 3, 82), (5196, 18, 84)]"
You can make no specified choices about the use of unspecified information by an unspecified party for an unspecified purpose.,3,"[(5214, 28, 84), (6967, 28, 82), (5216, 30, 84)]"
A specific security measure not covered above.,3,"[(5209, 24, 84), (6252, 24, 88), (5210, 25, 84)]"
You can opt out (by contacting the company) from the use of unspecified information by an unspecified party for an unspecified purpose.,3,"[(6969, 27, 82), (5217, 31, 84), (6963, 31, 82)]"
An unnamed third party does receive unspecified information about you for a basic service or feature.,3,"[(6954, 3, 82), (6258, 19, 88), (7010, 19, 82)]"
Data is accessible to employees/third parties on a need-to-know basis.,3,"[(5202, 20, 84), (6256, 20, 88), (7007, 20, 82)]"
"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights).",3,"[(5222, 36, 84), (6242, 36, 88), (6958, 36, 82)]"
"You can opt out (by contacting the company) from the use of unspecified information by the site, which uses it for marketing purposes.",3,"[(5215, 29, 84), (6247, 29, 88), (6965, 29, 82)]"
"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear.",3,"[(6230, 1, 88), (6234, 4, 88), (6947, 4, 82)]"
"Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.",3,"[(5208, 23, 84), (6253, 23, 88), (6974, 23, 82)]"
The site collects your IP address or device IDs for service operations or security. Collection happens in an unspecified way.,2,"[(5167, 7, 84), (6995, 7, 82)]"
The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way.,2,"[(6993, 6, 82), (7023, 16, 82)]"
"A user can delete their account (although the company or organization may continue to keep some data), within the scope of unspecified user information.",2,"[(5188, 15, 84), (5218, 32, 84)]"
An unnamed third party does receive unspecified information about you for marketing purposes.,2,"[(5198, 18, 84), (7012, 19, 82)]"
The website ignores Do Not Track headers and the user's Do Not Track preference.,2,"[(5181, 11, 84), (6236, 11, 88)]"
The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens in an unspecified way.,2,"[(6992, 6, 82), (7022, 16, 82)]"
An unnamed third party does receive unspecified information about you for an unspecified purpose.,2,"[(5158, 3, 84), (6233, 3, 88)]"
"Users with accounts can edit their information, within the scope of information explicitly provided by the user.",2,"[(6250, 26, 88), (6971, 26, 82)]"
An unnamed third party does receive your unspecified personal information for an additional (non-basic) service or feature.,2,"[(7026, 18, 82), (7008, 21, 82)]"
The site collects your IP address or device IDs for analytics or research. Collection happens in an unspecified way.,1,"[(6994, 7, 82)]"
A named third party does receive unspecified information about you for marketing purposes.,1,"[(5206, 21, 84)]"
An unnamed third party does receive your unspecified personal information for analytics or research.,1,"[(7028, 18, 82)]"
The site collects your user profile for a basic service or feature. Collection happens in an unspecified way.,1,"[(6983, 6, 82)]"
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable.,1,"[(6263, 18, 88)]"
The site collects your unspecified information for personalization or customization. Collection happens on the website.,1,"[(5157, 3, 84)]"
"The site collects your computer information for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(6278, 9, 88)]"
"The site collects your generic personal information for a basic service or feature. Collection happens on the website, and your data is identifiable.",1,"[(6264, 16, 88)]"
"When a change is made to the privacy policy that significantly affects data practices, users are personally notified. Users' choices regarding policy changes are not mentioned or are unclear.",1,"[(5160, 4, 84)]"
An unnamed third party does receive your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable. You can opt in for data collection.,1,"[(6255, 21, 88)]"
An unnamed third party does receive unspecified information about you for analytics or research.,1,"[(7011, 19, 82)]"
"The site collects your website activities for an unspecified purpose. Collection happens on the website, and your data is identifiable.",1,"[(6287, 6, 88)]"
The site collects your IP address or device IDs for a basic service or feature. Collection happens in an unspecified way.,1,"[(5168, 7, 84)]"
The site collects your unspecified information for analytics or research. Collection happens in an unspecified way.,1,"[(5193, 16, 84)]"
The site collects your unspecified information for marketing purposes. Collection happens in an unspecified way.,1,"[(5191, 16, 84)]"
The site collects your location information for an unspecified purpose. Collection happens in an unspecified way.,1,"[(5163, 6, 84)]"
"The site collects your website activities for service operations or security. Collection happens when you implicitly provide information on the website, and your data is identifiable.",1,"[(6272, 13, 88)]"
A named third party does receive your unspecified personal information for a basic service or feature.,1,"[(7006, 20, 82)]"
The site collects your IP address or device IDs for analytics or research. Collection happens on the website.,1,"[(5171, 9, 84)]"
"The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on the website, and your data is identifiable.",1,"[(6284, 7, 88)]"
The site collects your unspecified information for service operations or security. Collection happens in an unspecified way.,1,"[(5194, 16, 84)]"
An unnamed third party does receive your unspecified personal information for legal requirements.,1,"[(7029, 18, 82)]"
The site collects your demographic information for an additional (non-basic) service or feature. Collection happens in an unspecified way.,1,"[(6990, 6, 82)]"
The site collects your IP address or device IDs for an unspecified purpose. Collection happens in an unspecified way.,1,"[(5166, 7, 84)]"
The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information in an unspecified way.,1,"[(6997, 9, 82)]"
The site collects your unspecified information for marketing purposes. Collection happens by some means outside of our label scheme.,1,"[(6952, 3, 82)]"
An unnamed third party does collect on the first party website or app your activities on the website or app for targeted advertising. The data is aggregated or anonymized. You can configure your privacy with browser settings.,1,"[(6293, 10, 88)]"
An unnamed third party does receive your unspecified personal information for service operations or security. The data is personally identifiable.,1,"[(6261, 18, 88)]"
"The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(6276, 9, 88)]"
The site collects your user profile for marketing purposes. Collection happens in an unspecified way.,1,"[(6985, 6, 82)]"
"The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(6277, 9, 88)]"
The site collects your contact information for an additional (non-basic) service or feature. Collection happens in an unspecified way.,1,"[(6981, 6, 82)]"
The site collects your unspecified information for a basic service or feature. Collection happens by an unnamed service or third party.,1,"[(7014, 14, 82)]"
"Users with accounts can view their information, within the scope of unspecified user information.",1,"[(5211, 26, 84)]"
An unnamed third party does receive your unspecified personal information for marketing purposes. The data is personally identifiable.,1,"[(6259, 18, 88)]"
